Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,group,region,comparison
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,102/163,2.0757212437901587e-14,8.955254508923258e-13,0,0,3.368912252728088,106.1405539957748,UBE2D3;CAPN2;CAPN1;SEC62;SEC63;PDIA3;DNAJB12;MOGS;UBE4B;PDIA6;RBX1;PDIA4;SELENOS;DDIT3;DNAJB11;ERP29;PLAA;PREB;ATF4;VCP;SAR1A;RPN2;SAR1B;RPN1;UBE2J2;HSP90B1;BAG1;SSR1;TXNDC5;SEC31A;HSPA8;XBP1;HSPA5;EDEM1;EIF2AK1;EDEM2;EIF2AK2;MARCH6;EIF2S1;NPLOC4;BCL2;HYOU1;STT3B;CALR;RNF185;NFE2L2;TRAM1;HSP90AB1;PRKCSH;NGLY1;UBE2D2A;HERPUD1;SEC61A1;CASP12;SEC61G;UFD1;SKP1A;UBXN6;SEC13;HSP90AA1;SSR4;SSR2;SSR3;TRAF2;RAD23A;RAD23B;CKAP4;DDOST;DNAJC5;CANX;MAN1B1;CRYAB;PPP1R15A;SEC23A;ATF6B;DERL1;DERL2;RRBP1;RNF5;DNAJB1;ERLEC1;LMAN1;GANAB;OS9;LMAN2;UBQLN1;BAK1;UGGT2;SEC23B;UGGT1;UBQLN2;BCAP31;MBTPS1;SEC24B;AMFR;UBE2G1;DNAJA1;BAX;STUB1;P4HB;SEC24C;MBTPS2,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,97/163,2.3443441813491096e-13,1.1838938115813004e-11,0,0,3.191274858900758,92.80738057354236,UBE2D3;UBE2D1;CAPN2;MAP3K5;SEC63;PDIA3;FBXO2;DNAJB12;YOD1;PDIA6;RBX1;PDIA4;ERN1;SELENOS;DDIT3;DNAJB11;ERP29;PLAA;PREB;ATF4;VCP;SAR1A;RPN2;SAR1B;RPN1;SEL1L;CUL1;UBE2J2;HSP90B1;BAG1;SSR1;TXNDC5;SEC31A;HSPA8;XBP1;HSPA5;EDEM1;EIF2AK1;EDEM2;EIF2AK3;EIF2AK2;MARCH6;EIF2S1;NPLOC4;DNAJC10;BCL2;HYOU1;STT3B;CALR;NFE2L2;TRAM1;HSP90AB1;PRKCSH;NGLY1;SEC61A2;SEC61A1;CASP12;MAN1A2;SEC61G;UFD1;SKP1A;SEC13;SSR4;SSR2;SSR3;TRAF2;RAD23A;RAD23B;CKAP4;DDOST;DNAJC3;MAN1B1;CRYAB;PPP1R15A;ATF6B;DERL1;DERL2;RRBP1;LMAN1;GANAB;OS9;LMAN2;MAN1C1;BAK1;UGGT2;SEC23B;UGGT1;BCAP31;MBTPS1;SEC24B;SYVN1;UBE2G1;UBE2G2;DNAJA1;BAX;P4HB;SEC24C,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,56/163,1.8320793115871082e-11,4.1855965810874705e-10,0,0,3.3346739043610234,82.4430911342542,TRAM1;HSP90AB1;PRKCSH;SEC61A1;CASP12;SEC61G;CAPN2;PDIA3;SEC13;SSR4;SSR2;SSR3;DNAJB12;PDIA6;CKAP4;DDOST;PDIA4;DNAJC3;SELENOS;DDIT3;DNAJB11;PLAA;PREB;CRYAB;ATF4;VCP;SAR1A;RPN2;ATF6B;SAR1B;RPN1;SEL1L;DERL1;DERL2;RRBP1;RNF5;HSP90B1;LMAN1;LMAN2;SSR1;BAK1;SEC23B;UGGT1;HSPA8;MBTPS1;SEC24B;HSPA5;EDEM1;EDEM2;EIF2AK2;EIF2S1;BAX;STT3B;CALR;P4HB;NFE2L2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,56/163,1.1689188145781384e-09,2.3300448370590898e-08,0,0,2.936142781066747,60.38819647851925,TRAM1;HSP90AB1;PRKCSH;UBE2D3;SEC61A1;CASP12;CAPN2;UFD1;PDIA3;SEC13;SSR4;SSR2;SSR3;UBE4B;PDIA6;CKAP4;DDOST;PDIA4;ERN1;DNAJC3;DDIT3;DNAJB11;PREB;MAN1B1;CRYAB;ATF4;VCP;RPN2;SAR1B;RPN1;DERL1;RRBP1;HSP90B1;LMAN1;OS9;LMAN2;SSR1;BAK1;SEC23B;UGGT1;SEC31A;MBTPS1;XBP1;SEC24B;HSPA5;EDEM1;EIF2AK2;UBE2G1;NPLOC4;DNAJA2;BAX;STT3B;CALR;P4HB;SEC24C;NFE2L2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,88/163,2.457549951952704e-10,2.956759214687726e-09,0,0,2.720178432028549,60.18853411319291,TRAM1;HSP90AB1;PRKCSH;UBE2D3;HERPUD1;SEC61A1;CASP12;SEC61G;CAPN2;UFD1;FBXO6;CAPN1;SKP1A;MAP3K5;PDIA3;SEC13;SSR4;SSR2;SSR3;DNAJB12;TRAF2;RAD23A;PDIA6;RAD23B;CKAP4;DDOST;RBX1;PDIA4;DNAJC3;SELENOS;DDIT3;DNAJB11;CANX;ERP29;PLAA;PREB;MAN1B1;CRYAB;ATF4;PPP1R15A;VCP;SAR1A;RPN2;ATF6B;RPN1;CUL1;DERL1;DERL2;RRBP1;UBE2J2;RNF5;HSP90B1;DNAJB1;LMAN1;GANAB;LMAN2;BAG1;UBQLN1;SSR1;BAK1;SEC23B;UGGT1;TXNDC5;SEC31A;HSPA8;MBTPS1;XBP1;SEC24B;HSPA5;EDEM1;EIF2AK1;EDEM2;EIF2AK2;UBE2G1;EIF2S1;DNAJA1;NPLOC4;DNAJC10;BCL2;BAX;HYOU1;STUB1;STT3B;CALR;P4HB;RNF185;SEC24C;NFE2L2,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,35/163,1.6113118325948571e-06,2.0596768642734263e-05,0,0,2.731648199445984,36.43598545405452,VCP;TRAM1;SEC23A;SAR1B;RPN1;HSP90B1;HERPUD1;CASP12;OS9;LMAN2;BAG1;UFD1;CAPN1;SEC31A;UBQLN2;PDIA3;BCAP31;XBP1;SSR4;EDEM1;EIF2AK1;SSR2;AMFR;SSR3;UBE4B;UBE2G2;PDIA6;CKAP4;DDOST;DNAJC10;CANX;DNAJA2;ERP29;HYOU1;SEC24C,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,68/163,2.372565093637531e-07,4.792581489147812e-06,0,0,2.3279652507474475,35.51107051670146,HSP90AB1;UBE2D3;UBE2D1;UBE2D2A;ERO1L;HERPUD1;CASP12;UFD1;CAPN1;SKP1A;SIL1;SEC63;PDIA3;SEC13;SSR4;SSR3;DNAJB12;MOGS;UBE4B;RAD23A;RAD23B;CKAP4;PDIA4;SELENOS;DAD1;DNAJB11;CANX;PREB;MAN1B1;CRYAB;ATF4;SEC23A;RPN2;SAR1B;RPN1;SEL1L;CUL1;RRBP1;RNF5;HSP90B1;LMAN1;MAPK9;HSPH1;LMAN2;UBQLN1;SSR1;UBQLN4;UBQLN2;BCAP31;HSPA8;XBP1;SEC24B;HSPA5;EDEM1;EIF2AK2;UBE2G1;EIF2S1;SVIP;MAPK10;DNAJC10;BAX;STUB1;STT3B;CALR;P4HB;SEC24C;MBTPS2;NFE2L2,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Protein processing in endoplasmic reticulum,17/163,3.427392564747451e-05,0.0003269205215605261,0,0,3.426180771493403,35.22499510756016,HSPA8;VCP;HSP90AB1;SAR1A;AMFR;RRBP1;UBE2D2A;DDOST;PDIA4;HSP90B1;CASP12;LMAN2;BAG1;CAPN2;BAX;STT3B;CRYAB,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,89/203,1.043754910001971e-15,6.262529460011824e-14,0,0,3.31023329897003,114.1896479756353,ITGB1;CDKN1A;ITGB5;FGF2;ACTG1;IGF1R;CCND1;CTSL;PLAU;MYC;AKT2;CASP3;AKT1;PLCE1;TIMP3;ITGAV;HRAS;PRKCG;MAP2K2;PPP1R12A;WNT5B;WNT5A;GAB1;PLAUR;RRAS2;PRKCA;ANK1;HSPG2;RHOA;TIAM1;MRAS;CTTN;SMO;PIK3CA;HCLS1;ARHGEF1;ITGA5;EZR;RAF1;PPP1R12C;MET;CD44;TLR2;CAMK2B;CD63;CAMK2D;SDC4;SRC;SDC2;CAMK2A;ITPR2;PIK3R1;IQGAP1;CBL;EGFR;CDC42;NRAS;RRAS;GPC1;PLCG2;FLNA;PLCG1;WNT4;MAPK3;FZD1;SMAD2;FZD3;TGFB2;TGFB1;FZD4;CAV2;WNT7B;RDX;STAT3;FZD9;IGF2;FN1;MSN;IGF1;ESR1;PTK2;VEGFA;PPP1CA;TRP53;MDM2;CTNNB1;FAS;PTPN6;HPSE,within_sample,B7_ADI_127891,B7_ADI_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,76/203,7.852636868089405e-15,5.86984605889683e-13,0,0,3.3757524690493863,109.63744230292168,ITGB1;CDKN1A;ITGB5;ACTG1;IGF1R;CCND1;MYC;AKT2;CASP3;AKT1;PLCE1;TIMP3;ITGAV;MAP2K2;PPP1R12A;WNT5B;GAB1;PLAUR;HSPG2;RHOA;MRAS;CTTN;SMO;PIK3CA;HCLS1;ITGA5;EZR;RAF1;CD44;TLR2;HBEGF;CD63;DDX5;CAMK2D;SDC4;ROCK1;SDC2;PXN;CAMK2A;PIK3R3;PIK3R2;PIK3R1;IQGAP1;HIF1A;EGFR;NRAS;RRAS;GPC1;PLCG2;FLNA;PLCG1;EIF4B;FZD1;FZD3;FZD2;CAV2;WNT7B;PTCH1;FZD6;RDX;STAT3;FZD9;IGF2;FN1;MSN;IGF1;PTK2;MAPK12;PPP1CA;TRP53;MDM2;SDC1;CTNNB1;PTPN6;HPSE;FGFR1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Proteoglycans in cancer,69/203,1.5583408782798624e-13,1.157068102122798e-11,0,0,3.291638335581242,97.07036347346364,ITGB1;CDKN1A;ITGB5;PIK3CD;ACTG1;CCND1;CTSL;PLAU;MYC;CASP3;AKT1;PLCE1;TIMP3;ITGAV;MAP2K2;PPP1R12A;WNT5B;WNT5A;GAB1;PLAUR;RRAS2;ANK3;ANK1;HSPG2;RHOA;VAV2;MRAS;CTTN;SMO;HCLS1;ARHGEF1;ITGA5;RAF1;CD44;TLR2;CAMK2B;CD63;DDX5;SDC4;ROCK1;CAMK2A;ITPR2;PIK3R1;IQGAP1;CDC42;NRAS;RRAS;GPC1;PLCG2;FLNA;EIF4B;FZD1;TGFB1;CAV2;WNT7B;STAT3;FZD9;IGF2;FN1;MSN;IGF1;MAPK14;ESR1;PTK2;PPP1CA;TRP53;CTNNB1;PTPN6;HPSE,within_sample,B7_SAL_127891,B7_SAL_127891_cluster4_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,89/203,5.798796365399291e-13,2.9187275039176426e-11,0,0,2.900944894394156,81.7368952274477,ITGB1;CDKN1A;ITGB5;ACTG1;IGF1R;CCND1;CTSL;PLAU;MYC;AKT2;CASP3;AKT1;PLCE1;TIMP3;ITGAV;HRAS;PRKCG;MAP2K2;PPP1R12A;WNT5B;WNT5A;GAB1;PLAUR;RRAS2;PRKCA;ANK1;HSPG2;RHOA;TIAM1;MRAS;CTTN;SMO;HCLS1;ITGA5;EZR;RAF1;CD44;TLR2;HBEGF;CAMK2B;CD63;CAMK2D;SDC4;SRC;CAMK2A;ITPR1;ITPR2;PIK3R2;PIK3R1;IQGAP1;HIF1A;EGFR;CDC42;NRAS;RRAS;GPC1;FLNA;PLCG1;EIF4B;WNT4;FZD1;SMAD2;FZD3;TGFB2;TGFB1;FZD4;CAV2;WNT7B;PTCH1;RDX;STAT3;FZD9;IGF2;FN1;MSN;PTPN11;IGF1;ESR1;PTK2;VEGFA;PPP1CA;TRP53;MDM2;SDC1;CTNNB1;FAS;PTPN6;HPSE;FGFR1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,110/203,1.0731265006721902e-12,2.6515482586439158e-11,0,0,2.7486694541331773,75.75455266745877,TNF;FGF2;ACTG1;IGF1R;CCND1;PLAU;MYC;AKT2;KDR;AKT1;PLCE1;PRKCG;MAP2K2;WNT5B;HGF;WNT5A;ANK3;ANK1;HSPG2;TIAM1;SMO;EZR;RAF1;DDX5;SDC4;PXN;ITPR2;PIK3R2;PIK3R1;IQGAP1;HIF1A;SLC9A1;VTN;RRAS;PLCG2;PLCG1;FZD1;SMAD2;TGFB2;FZD2;TGFB1;CAV2;PTCH1;RDX;FZD9;IGF2;FN1;MSN;IGF1;ESR1;PTK2;COL1A1;TRP53;SDC1;GRB2;HPSE;FGFR1;ITGB1;CDKN1A;ITGB5;ITGB3;CTSL;CASP3;TIMP3;ITGAV;RAC1;PPP1R12A;GAB1;PLAUR;RHOA;DCN;VAV2;CTTN;PIK3CA;HCLS1;ARHGEF1;ITGA5;TLR4;PPP1R12C;CD44;TLR2;HBEGF;CAMK2B;CD63;CAMK2D;ROCK1;ROCK2;CAMK2A;CBL;THBS1;EGFR;CDC42;NRAS;GPC1;FLNA;FLNB;EIF4B;WNT7B;STAT3;PTPN11;MAPK14;MTOR;VEGFA;PPP1CA;TFAP4;PDCD4;CTNNB1;FAS;PTPN6;KRAS,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,14/203,1.36787444206125e-06,2.9135725615904623e-05,0,0,5.337160038267049,72.06368260352804,ITGB1;CD63;DDX5;CAMK2D;MAP2K2;STAT3;IGF2;MSN;PIK3R1;ACTG1;CCND1;TIMP3;ITGAV;RAF1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,111/203,1.0203817866524635e-11,2.4142888895704046e-10,0,0,2.6206711577715387,66.32462484720568,ACTG1;IGF1R;CCND1;PLAU;MYC;AKT2;AKT3;KDR;AKT1;PLCE1;PRKCG;MAP2K2;WNT5B;PRKCB;WNT5A;ANK2;ANK3;ANK1;HSPG2;SMO;EZR;RAF1;DDX5;SDC4;SDC2;PXN;PIK3R3;ITPR2;PIK3R2;PIK3R1;IQGAP1;HIF1A;RRAS;PLCG2;PLCG1;WNT4;FZD1;SMAD2;FZD3;FZD2;TGFB1;FZD4;CAV2;FZD6;RDX;FZD9;IGF2;FN1;MSN;IGF1;ESR1;PTK2;TRP53;MDM2;SDC1;HPSE;FGFR1;ITGB1;CDKN1A;ITGB5;CTSL;CASP3;TIMP3;ITGAV;RAC1;PPP1R12A;GAB1;PLAUR;RRAS2;NUDT16L1;RHOA;MRAS;CTTN;PIK3CA;HCLS1;ARHGEF1;ITGA5;TLR4;PPP1R12C;SOS2;CD44;TLR2;HBEGF;CAMK2B;CD63;CAMK2D;ROCK1;SRC;CAMK2A;CBL;EGFR;CDC42;NRAS;GPC1;FLNA;DROSHA;MAPK1;FLNB;EIF4B;MAPK3;WNT7B;STAT3;WNT7A;PTPN11;MAPK12;VEGFA;PPP1CA;PDCD4;CTNNB1;FAS;PTPN6,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Proteoglycans in cancer,25/203,1.1680735076990918e-07,7.621679637736572e-06,0,0,3.792333486960253,60.536032815576725,CD63;IQGAP1;PPP1CB;PAK1;CTSL;AKT2;TIMP3;HRAS;WNT4;MAPK3;TGFB2;MAP2K2;WNT5B;STAT3;FZD9;IGF2;MSN;ANK3;IGF1;VEGFA;CTTN;HPSE;EZR;RAF1;CD44,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_127891
KEGG_2019_Mouse,Proteoglycans in cancer,112/203,1.3049101448317864e-10,2.6272190915946634e-09,0,0,2.477836318932209,56.39485276202535,ACTG1;IGF1R;PPP1CB;CCND1;PLAU;MYC;AKT2;AKT3;KDR;AKT1;PLCE1;PRKACA;PRKCG;MAP2K2;WNT5B;WNT5A;ANK2;HSPG2;TIAM1;SMO;EZR;RAF1;DDX5;SDC4;SDC2;PXN;PIK3R3;ITPR2;PIK3R2;PIK3R1;IQGAP1;HIF1A;SLC9A1;RRAS;PLCG2;PLCG1;FZD1;SMAD2;FZD3;FZD2;TGFB1;CAV2;PTCH1;RDX;FZD9;IGF2;FN1;MSN;IGF1;ESR1;PTK2;TRP53;MDM2;SDC1;GRB2;HPSE;FGFR1;ITGB1;CDKN1A;ITGB5;ITGB3;SHH;CTSL;CASP3;TIMP3;ITGAV;RAC1;HRAS;ARHGEF12;PPP1R12A;GAB1;PLAUR;NUDT16L1;RHOA;VAV2;CTTN;PIK3CA;HCLS1;ITGA5;TLR4;SOS2;CD44;TLR2;HBEGF;CAMK2B;CD63;CAMK2D;ROCK1;ROCK2;CAMK2A;CBL;EGFR;CDC42;NRAS;GPC1;FLNA;DROSHA;MAPK1;FLNB;EIF4B;MAPK3;WNT7B;STAT3;MAPK12;VEGFA;PPP1CA;TFAP4;PDCD4;CTNNB1;FAS;PTPN6;KRAS,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,73/203,8.004794105775296e-10,3.43062604533227e-08,0,0,2.588582514113826,54.21995829823915,ITGB1;CDKN1A;ITGB5;ACTG1;IGF1R;CCND1;MYC;AKT2;CASP3;AKT1;PLCE1;TIMP3;ITGAV;PRKCG;MAP2K2;PPP1R12A;WNT5B;WNT5A;GAB1;ANK3;ANK1;HSPG2;RHOA;MRAS;CTTN;SMO;HCLS1;ITGA5;EZR;RAF1;CD44;TLR2;HBEGF;CAMK2B;CD63;DDX5;CAMK2D;SDC4;ROCK1;CAMK2A;ITPR1;ITPR2;PIK3R2;PIK3R1;IQGAP1;EGFR;CDC42;NRAS;RRAS;GPC1;FLNA;MAPK1;EIF4B;FZD1;FZD3;CAV2;WNT7B;PTCH1;RDX;STAT3;FZD9;IGF2;FN1;MSN;IGF1;PTK2;TRP53;SDC1;CTNNB1;PTPN6;KRAS;HPSE;FGFR1,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,28/203,2.763563660529711e-07,5.803483687112393e-06,0,0,3.3400220994475136,50.43959297639306,ITGB1;CD63;ITGB3;ITPR2;IQGAP1;NRAS;CCND1;GPC1;CASP3;TIMP3;FLNA;ITGAV;EIF4B;WNT5B;CAV2;WNT7B;MMP2;WNT5A;FZD9;IGF2;FN1;IGF1;PTK2;RHOA;TRP53;CTNNB1;HPSE;TLR4,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,36/203,3.828534538162138e-07,3.519781752826481e-06,0,0,2.8349077399168783,41.88750120952345,ITGB1;CD63;CDKN1A;DDX5;SDC4;ITGB5;PIK3R1;IQGAP1;CBL;RRAS;CCND1;MYC;KDR;TIMP3;FLNA;ITGAV;TGFB1;WNT5B;STAT3;FZD9;IGF2;FN1;MSN;RHOA;COL1A1;COL1A2;TRP53;HCLS1;PTPN6;HPSE;ITGA5;EZR;RAF1;TLR4;CD44;TLR2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster6
KEGG_2019_Mouse,Proteoglycans in cancer,10/203,0.000289811930183324,0.0016146664681642,0,0,4.134926509463889,33.68426235238529,ITGB1;CD63;CCND1;STAT3;IGF2;FN1;TIMP3;MSN;ITGAV;PTPN6,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster4_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,24/203,6.031421353088215e-05,0.0011175950163219,0,0,2.6424347256959866,25.67374456407889,ITGB1;CAMK2B;CD63;FZD3;DDX5;PRKCB;ROCK2;RDX;ITPR1;PIK3R3;PIK3R2;ANK3;PIK3R1;ACTG1;TIAM1;AKT3;PLCE1;TIMP3;CTNNB1;DROSHA;FLNB;ITGAV;CAMK2G;EIF4B,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Proteoglycans in cancer,18/203,0.00016951914567937598,0.0010779679007303,0,0,2.861526964752771,24.84533573496949,ITGB1;CD63;DDX5;CAMK2D;MAP2K2;ITGB5;STAT3;IGF2;FN1;MSN;PIK3R1;PTK2;ACTG1;CCND1;AKT1;TIMP3;ITGAV;RAF1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,74/203,2.69743739626322e-05,0.00023352100887650163,0,0,1.8638793632728847,19.609172574038244,ITGB1;CDKN1A;ARAF;ACTG1;PPP1CB;SHH;CCND1;CTSL;MYC;AKT1;PLCE1;TIMP3;ITGAV;MAP2K2;ARHGEF12;PPP1R12A;WNT5B;PRKCB;PDPK1;GAB1;PLAUR;ANK2;ANK3;NUDT16L1;ANK1;RHOA;CTTN;HCLS1;SOS1;TLR4;CD44;TLR2;CAMK2B;CD63;SDC4;ROCK1;ROCK2;ITPR1;PIK3R3;ITPR2;PIK3R2;PIK3R1;CBL;HIF1A;SLC9A1;CDC42;NRAS;RRAS;GPC1;PLCG2;FLNA;MAPK1;PLCG1;EIF4B;MAPK3;FZD1;FZD2;TGFB1;PTCH1;STAT3;FZD9;MSN;BRAF;PTPN11;VEGFA;PPP1CA;TRP53;MDM2;PDCD4;SDC1;CTNNB1;GRB2;PTPN6;HPSE,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Proteoglycans in cancer,4/203,0.0138695768302418,0.0482420063660584,0,0,4.55380350025992,19.481433467528447,CD63;TIMP3;AKT1;ACTG1,within_sample,B7_ADI_12890R1,B7_ADI_12890R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Proteoglycans in cancer,34/203,0.0004439839178825004,0.002105343094475,0,0,2.0041479093357446,15.471465142200778,CD63;CDKN1A;DDX5;CAMK2D;SDC4;PXN;ARAF;PIK3R1;HIF1A;ACTG1;NRAS;RRAS;CCND1;GPC1;AKT3;TIMP3;FLNA;PRKACA;CAMK2G;MAPK3;PDPK1;RDX;STAT3;IGF2;DCN;PPP1CA;CTTN;TRP53;PDCD4;HCLS1;GRB2;KRAS;HPSE;CD44,across_sample,inTumour,cluster4_B7_ADI_130660_vs_B7_SAL_127891
KEGG_2019_Mouse,Proteoglycans in cancer,8/203,0.0093770081504656,0.0315933043838766,0,0,2.8596336996336995,13.3530439106579,CD63;CDKN1A;CCND1;PRKCB;STAT3;TIMP3;HPSE;TLR2,across_sample,inTumour,cluster1_B7_ADI_130660_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,3/22,0.0036077961741014,0.0112555120578477,0,0,11.027995520716685,62.02870511692996,GLUD1;ATP1A1;ATP1B2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster2
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,6/22,0.0005167844989138899,0.0053538874087478,0,0,7.316735112936345,55.37220698571932,CAR2;ATP1A3;ATP1A2;SLC4A4;CAR4;PCK2,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_12789R1
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,11/22,0.0006321756706130654,0.0021072522353768,0,0,4.563352826510721,33.615223257213835,CAR2;GLUD1;MDH1;ATP1A3;SLC25A10;ATP1A1;ATP1B2;ATP1B1;SLC38A3;CAR4;PCK2,within_sample,B7_SAL_127891,B7_SAL_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,4/22,0.0056141247471055,0.0170519895049291,0,0,6.453801169590643,33.4466282404652,GLUD1;ATP1A3;ATP1A2;ATP1A1,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster2
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,4/22,0.0076935684999109,0.0278891858121773,0,0,5.8760683760683765,28.601002215747435,GLUD1;ATP1A1;ATP1B2;ATP1B1,across_sample,inTumour,cluster1_B7_ADI_127891_vs_B7_SAL_127891
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,11/22,0.0028467826941309,0.0072858336748097,0,0,3.6721234798877456,21.52439340902851,CAR2;GLUD1;MDH1;ATP1A3;ATP1A2;ATP1B3;ATP1A1;ATP1B2;ATP1B1;SLC38A3;CAR4,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,8/22,0.0126757293687756,0.0323935306090934,0,0,3.1727498477252496,13.85878133052374,GLUD1;ATP1A3;ATP1B3;ATP1A1;ATP1B2;ATP1B1;SLC38A3;PCK2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster1_vs_cluster6
KEGG_2019_Mouse,Proximal tubule bicarbonate reclamation,12/22,0.0222835994632703,0.045931500934496,0,0,2.581324921135647,9.81911302185094,CAR2;GLUD1;MDH1;ATP1A3;ATP1A2;ATP1B3;SLC25A10;ATP1A1;ATP1B2;ATP1B1;SLC38A3;PCK2,within_sample,B7_SAL_12789R1,B7_SAL_12789R1_cluster5_vs_cluster6
KEGG_2019_Mouse,Pyrimidine metabolism,20/58,0.0150479510322607,0.0322303632038493,0,0,1.933442699789079,8.11371827724515,DTYMK;RRM1;CANT1;RRM2;CAD;NME2;DCK;NT5C3;NME1;NT5C;NT5C3B;UCK2;PNP;CMPK1;CMPK2;UPRT;TK1;UPP1;UMPS;DCTPP1,within_sample,B7_ADI_127891,B7_ADI_127891_cluster1_vs_cluster2
KEGG_2019_Mouse,Pyrimidine metabolism,28/58,0.0132845706387878,0.0272921111082579,0,0,1.863861336539425,8.0540281785314,DTYMK;CANT1;NUDT2;TYMS;NT5C2;NT5C3;PNP;NT5M;TK1;UPP1;ENTPD1;DUT;RRM1;RRM2;CAD;NME2;CTPS;DCK;NME1;UCKL1;NT5C3B;UCK2;UCK1;CMPK1;CMPK2;UPRT;UMPS;DCTPP1,within_sample,B7_ADI_130660,B7_ADI_130660_cluster1_vs_cluster2
KEGG_2019_Mouse,RIG-I-like receptor signaling pathway,2/68,0.0073995057127876,0.0254871863440462,0,0,16.747474747474747,82.16884002986536,CXCL10;ISG15,within_sample,B7_SAL_127891,B7_SAL_127891_cluster5_vs_cluster6
KEGG_2019_Mouse,RIG-I-like receptor signaling pathway,3/68,0.003688481510957,0.0196719013917708,0,0,10.407692307692308,58.30951683558848,CXCL10;IRF7;ISG15,within_sample,B7_ADI_12890R1,B7_ADI_12890R1_cluster5_vs_cluster2
KEGG_2019_Mouse,RIG-I-like receptor signaling pathway,36/68,8.199797177489635e-05,0.0002879463660002174,0,0,2.5936567164179105,24.4032389298438,OTUD5;TRADD;TNF;TANK;RELA;IFIH1;IKBKB;CASP8;TBK1;DHX58;TRIM25;RIPK1;FADD;AZI2;MAP3K7;IKBKE;ATG5;MAP3K1;CHUK;DDX58;TRAF2;ISG15;TMEM173;MAPK14;ATG12;NFKB1;NFKBIA;CXCL10;SIKE1;MAVS;RNF125;IRF3;TRAF6;IRF7;TBKBP1;NFKBIB,within_sample,B7_ADI_130660,B7_ADI_130660_cluster4_vs_cluster2
